,amount,branch_type,category,da_id,hospital_area,hospital_code,hospital_name,indicator,total,Special_Type,SPECIAL_ID,overall_district,overall,year
472,14.0000,1,診所                ,114,新北市中和區,3531042264,中和仁安診所,14.58%,96.0000,4,0,0.4193,0.4553,2022
473,17.0000,1,診所                ,114,新北市蘆洲區,3531140738,劉安邦耳鼻喉科診所,17.89%,95.0000,4,0,0.4193,0.4553,2022
474,15.0000,1,診所                ,114,新北市新莊區,3531060511,德安婦產科診所,15.79%,95.0000,4,0,0.4193,0.4553,2022
475,13.0000,1,診所                ,114,新北市三重區,3531024999,和平診所,13.68%,95.0000,4,0,0.4193,0.4553,2022
476,13.0000,1,診所                ,114,新北市淡水區,3531104929,黃麟偉診所,13.68%,95.0000,4,0,0.4193,0.4553,2022
477,9.0000,1,診所                ,114,新北市深坑區,3531180198,幼恩診所,9.47%,95.0000,4,0,0.4193,0.4553,2022
478,5.0000,1,診所                ,114,新北市三重區,3531020400,李祥德診所,5.32%,94.0000,4,0,0.4193,0.4553,2022
479,9.0000,1,診所                ,114,新北市板橋區,3531012533,仁民診所,9.57%,94.0000,4,0,0.4193,0.4553,2022
480,21.0000,1,診所                ,114,新北市永和區,3531034726,信心診所,22.34%,94.0000,4,0,0.4193,0.4553,2022
481,9.0000,1,診所                ,114,新北市淡水區,3531105006,恩友診所,9.57%,94.0000,4,0,0.4193,0.4553,2022
482,9.0000,1,診所                ,114,新北市三重區,3531022119,三和診所,9.68%,93.0000,4,0,0.4193,0.4553,2022
483,17.0000,1,診所                ,114,新北市三重區,3531026546,曜弘診所,18.28%,93.0000,4,0,0.4193,0.4553,2022
484,15.0000,1,診所                ,114,新北市蘆洲區,3531140505,蘆洲李耳鼻喉科診所,16.3%,92.0000,4,0,0.4193,0.4553,2022
485,15.0000,1,診所                ,114,新北市永和區,3531035090,高健診所,16.3%,92.0000,4,0,0.4193,0.4553,2022
486,32.0000,1,診所                ,114,新北市新店區,3531053070,健全診所,34.78%,92.0000,4,0,0.4193,0.4553,2022
487,11.0000,1,診所                ,114,新北市鶯歌區,3531081636,維新診所,12.09%,91.0000,4,0,0.4193,0.4553,2022
488,7.0000,1,診所                ,114,新北市八里區,3531231181,周文煜診所,7.69%,91.0000,4,0,0.4193,0.4553,2022
489,13.0000,1,診所                ,114,新北市新莊區,3531060459,陳桔泱診所,14.44%,90.0000,4,0,0.4193,0.4553,2022
490,16.0000,1,診所                ,114,新北市淡水區,3531104750,華生家醫科皮膚科聯合診所,17.98%,89.0000,4,0,0.4193,0.4553,2022
491,11.0000,1,診所                ,114,新北市蘆洲區,3531143702,蘆洲現代內科診所,12.36%,89.0000,4,0,0.4193,0.4553,2022
492,13.0000,1,診所                ,114,新北市五股區,3531150216,鴻佑診所,14.61%,89.0000,4,0,0.4193,0.4553,2022
493,17.0000,1,診所                ,114,新北市板橋區,3531011750,慈蕙診所,19.32%,88.0000,4,0,0.4193,0.4553,2022
494,10.0000,1,診所                ,114,新北市新莊區,3531065972,新莊至善診所,11.36%,88.0000,4,0,0.4193,0.4553,2022
495,18.0000,1,診所                ,114,新北市三峽區,3531092264,欣群耳鼻喉科診所,20.45%,88.0000,4,0,0.4193,0.4553,2022
496,8.0000,1,診所                ,114,新北市新店區,3531051192,劉建梅診所,9.2%,87.0000,4,0,0.4193,0.4553,2022
497,8.0000,1,診所                ,114,新北市三峽區,3531091516,詠康診所,9.2%,87.0000,4,0,0.4193,0.4553,2022
498,13.0000,1,診所                ,114,新北市雙溪區,3531251361,冠麒診所,14.94%,87.0000,4,0,0.4193,0.4553,2022
499,20.0000,1,診所                ,114,新北市新莊區,3531066237,立安耳鼻喉科診所,23.26%,86.0000,4,0,0.4193,0.4553,2022
500,13.0000,1,診所                ,114,新北市中和區,3531045827,立翔診所,15.12%,86.0000,4,0,0.4193,0.4553,2022
501,13.0000,1,診所                ,114,新北市林口區,3531171331,豐家診所,15.12%,86.0000,4,0,0.4193,0.4553,2022
502,10.0000,1,診所                ,114,新北市八里區,3531231136,台加診所,11.63%,86.0000,4,0,0.4193,0.4553,2022
503,10.0000,1,診所                ,114,新北市五股區,3531151768,五福診所,11.63%,86.0000,4,0,0.4193,0.4553,2022
504,10.0000,1,診所                ,114,新北市土城區,3531130634,蔡永福小兒科診所,11.76%,85.0000,4,0,0.4193,0.4553,2022
505,6.0000,1,診所                ,114,新北市板橋區,3531010137,周耳鼻喉科診所,7.06%,85.0000,4,0,0.4193,0.4553,2022
506,6.0000,1,診所                ,114,新北市板橋區,3531013165,鴻仁診所,7.06%,85.0000,4,0,0.4193,0.4553,2022
507,23.0000,1,診所                ,114,新北市板橋區,3531018740,嘉禾診所,27.06%,85.0000,4,0,0.4193,0.4553,2022
508,13.0000,1,診所                ,114,新北市淡水區,3531105355,加惠診所,15.29%,85.0000,4,0,0.4193,0.4553,2022
509,20.0000,1,診所                ,114,新北市林口區,3531172052,佑安內科診所,23.53%,85.0000,4,0,0.4193,0.4553,2022
510,10.0000,1,診所                ,114,新北市貢寮區,3531261134,樂文診所,11.76%,85.0000,4,0,0.4193,0.4553,2022
511,21.0000,1,診所                ,114,新北市板橋區,3531019783,信德診所,25%,84.0000,4,0,0.4193,0.4553,2022
512,15.0000,1,診所                ,114,新北市永和區,3531031163,蔡正平耳鼻喉科聯合診所,17.86%,84.0000,4,0,0.4193,0.4553,2022
513,8.0000,1,診所                ,114,新北市新莊區,3531062195,林復森耳鼻喉科診所,9.52%,84.0000,4,0,0.4193,0.4553,2022
514,32.0000,1,診所                ,114,新北市中和區,3531044491,嘉仁診所,38.1%,84.0000,4,0,0.4193,0.4553,2022
515,11.0000,1,診所                ,114,新北市中和區,3531045176,奇安診所,13.1%,84.0000,4,0,0.4193,0.4553,2022
516,16.0000,1,診所                ,114,新北市蘆洲區,3531142367,寶明診所,19.28%,83.0000,4,0,0.4193,0.4553,2022
517,24.0000,1,診所                ,114,新北市鶯歌區,3531081672,大山耳鼻喉科診所,28.92%,83.0000,4,0,0.4193,0.4553,2022
518,15.0000,1,診所                ,114,新北市三重區,3531021630,宏鴻診所,18.29%,82.0000,4,0,0.4193,0.4553,2022
519,17.0000,1,診所                ,114,新北市新莊區,3531061045,邱欽斌小兒科診所,20.73%,82.0000,4,0,0.4193,0.4553,2022
520,18.0000,1,診所                ,114,新北市新店區,3531053132,全康診所,21.95%,82.0000,4,0,0.4193,0.4553,2022
521,11.0000,1,診所                ,114,新北市永和區,3531031261,清池診所,13.58%,81.0000,4,0,0.4193,0.4553,2022
522,14.0000,1,診所                ,114,新北市新莊區,3531066111,成泰診所,17.28%,81.0000,4,0,0.4193,0.4553,2022
523,19.0000,1,診所                ,114,新北市三芝區,3531211090,曾明診所,23.46%,81.0000,4,0,0.4193,0.4553,2022
524,12.0000,1,診所                ,114,新北市泰山區,3531161684,永旭診所,14.81%,81.0000,4,0,0.4193,0.4553,2022
525,14.0000,1,診所                ,114,新北市土城區,3531132281,梁診所,17.5%,80.0000,4,0,0.4193,0.4553,2022
526,12.0000,1,診所                ,114,新北市新莊區,3531066915,宇康診所,15%,80.0000,4,0,0.4193,0.4553,2022
527,14.0000,1,診所                ,114,新北市樹林區,3531072502,三樹金鶯診所,17.5%,80.0000,4,0,0.4193,0.4553,2022
528,6.0000,1,診所                ,114,新北市三峽區,3531090386,錦霖診所,7.5%,80.0000,4,0,0.4193,0.4553,2022
529,17.0000,1,診所                ,114,新北市蘆洲區,3531140265,顏鴻仁家庭醫學科診所,21.52%,79.0000,4,0,0.4193,0.4553,2022
530,11.0000,1,診所                ,114,新北市新店區,3531052635,林建良耳鼻喉科診所,13.92%,79.0000,4,0,0.4193,0.4553,2022
531,13.0000,1,診所                ,114,新北市永和區,3531033854,銘亮診所,16.67%,78.0000,4,0,0.4193,0.4553,2022
532,14.0000,1,診所                ,114,新北市三重區,3531022520,三重台新診所,18.18%,77.0000,4,0,0.4193,0.4553,2022
533,15.0000,1,診所                ,114,新北市三重區,3531026082,固的診所,19.48%,77.0000,4,0,0.4193,0.4553,2022
534,27.0000,1,診所                ,114,新北市淡水區,3531105011,卓訓德診所,35.06%,77.0000,4,0,0.4193,0.4553,2022
535,15.0000,1,診所                ,114,新北市新店區,3531051254,文玉小兒科診所,19.48%,77.0000,4,0,0.4193,0.4553,2022
536,12.0000,1,診所                ,114,新北市土城區,3531132709,洪正祝小兒科診所,15.79%,76.0000,4,0,0.4193,0.4553,2022
537,11.0000,1,診所                ,114,新北市土城區,3531133680,立全診所,14.47%,76.0000,4,0,0.4193,0.4553,2022
538,17.0000,1,診所                ,114,新北市新莊區,3531066282,建嘉小兒科診所,22.37%,76.0000,4,0,0.4193,0.4553,2022
539,13.0000,1,診所                ,114,新北市中和區,3531041178,日欣診所,17.11%,76.0000,4,0,0.4193,0.4553,2022
540,12.0000,1,診所                ,114,新北市新莊區,3531064260,李蓮宗診所,15.79%,76.0000,4,0,0.4193,0.4553,2022
541,9.0000,1,診所                ,114,新北市三峽區,3531092228,慈佑診所,11.84%,76.0000,4,0,0.4193,0.4553,2022
542,18.0000,1,診所                ,114,新北市淡水區,3531100323,新光家醫科診所,23.68%,76.0000,4,0,0.4193,0.4553,2022
543,15.0000,1,診所                ,114,新北市三芝區,3531211081,三芝彭小兒科診所,19.74%,76.0000,4,0,0.4193,0.4553,2022
544,17.0000,1,診所                ,114,新北市永和區,3531033827,和安耳鼻喉科診所,22.67%,75.0000,4,0,0.4193,0.4553,2022
545,4.0000,1,診所                ,114,新北市板橋區,3531016862,耀安小兒科診所,5.33%,75.0000,4,0,0.4193,0.4553,2022
546,9.0000,1,診所                ,114,新北市樹林區,3531072235,千歲小兒科診所,12%,75.0000,4,0,0.4193,0.4553,2022
547,16.0000,1,診所                ,114,新北市永和區,3531034020,洪碩壎小兒科診所,21.62%,74.0000,4,0,0.4193,0.4553,2022
548,16.0000,1,診所                ,114,新北市新莊區,3531065605,文鼎診所,21.62%,74.0000,4,0,0.4193,0.4553,2022
549,13.0000,1,診所                ,114,新北市樹林區,3531072225,承恩診所,17.57%,74.0000,4,0,0.4193,0.4553,2022
550,8.0000,1,診所                ,114,新北市土城區,3531130483,土城診所,10.96%,73.0000,4,0,0.4193,0.4553,2022
551,13.0000,1,診所                ,114,新北市土城區,3531132585,吉康小兒科診所,17.81%,73.0000,4,0,0.4193,0.4553,2022
552,11.0000,1,診所                ,114,新北市三峽區,2731090012,退除役官兵輔導委員會臺北榮譽國民之家醫務室,15.07%,73.0000,4,0,0.4193,0.4553,2022
553,63.0000,1,診所                ,114,新北市石碇區,2331190019,新北市石碇區衛生所,86.3%,73.0000,4,0,0.4193,0.4553,2022
554,11.0000,1,診所                ,114,新北市新莊區,3531061232,聶廷憲診所,15.07%,73.0000,4,0,0.4193,0.4553,2022
555,6.0000,1,診所                ,114,新北市新莊區,3531065249,康熙診所,8.22%,73.0000,4,0,0.4193,0.4553,2022
556,17.0000,1,診所                ,114,新北市永和區,3531035170,承安內科診所,23.61%,72.0000,4,0,0.4193,0.4553,2022
557,9.0000,1,診所                ,114,新北市新莊區,3531064439,施博仁診所,12.5%,72.0000,4,0,0.4193,0.4553,2022
558,5.0000,1,診所                ,114,新北市瑞芳區,3531121591,瑞誠診所,7.04%,71.0000,4,0,0.4193,0.4553,2022
559,12.0000,1,診所                ,114,新北市永和區,3531033407,健新耳鼻喉科診所,16.9%,71.0000,4,0,0.4193,0.4553,2022
560,5.0000,1,診所                ,114,新北市新莊區,3531066264,思賢診所,7.04%,71.0000,4,0,0.4193,0.4553,2022
561,4.0000,1,診所                ,114,新北市中和區,3531041650,榮生診所,5.63%,71.0000,4,0,0.4193,0.4553,2022
562,5.0000,1,診所                ,114,新北市板橋區,3531013101,黃景宏診所,7.04%,71.0000,4,0,0.4193,0.4553,2022
563,5.0000,1,診所                ,114,新北市板橋區,3531016219,吉立診所,7.04%,71.0000,4,0,0.4193,0.4553,2022
564,7.0000,1,診所                ,114,新北市中和區,3531045890,朝安診所,9.86%,71.0000,4,0,0.4193,0.4553,2022
565,5.0000,1,診所                ,114,新北市中和區,3531046020,新福星診所,7.04%,71.0000,4,0,0.4193,0.4553,2022
566,3.0000,1,診所                ,114,新北市瑞芳區,3531121608,合安診所,4.29%,70.0000,4,0,0.4193,0.4553,2022
567,9.0000,1,診所                ,114,新北市新莊區,3531066166,巧兒親子診所,12.86%,70.0000,4,0,0.4193,0.4553,2022
568,11.0000,1,診所                ,114,新北市中和區,3531043770,王家醫科診所,15.71%,70.0000,4,0,0.4193,0.4553,2022
569,9.0000,1,診所                ,114,新北市土城區,3531130607,亞泰診所,13.04%,69.0000,4,0,0.4193,0.4553,2022
570,18.0000,1,診所                ,114,新北市永和區,3531034539,彭程毅診所,26.09%,69.0000,4,0,0.4193,0.4553,2022
571,4.0000,1,診所                ,114,新北市新莊區,3531060995,陳世昌婦產科診所,5.8%,69.0000,4,0,0.4193,0.4553,2022
572,16.0000,1,診所                ,114,新北市板橋區,3531011027,中正診所,23.19%,69.0000,4,0,0.4193,0.4553,2022
573,8.0000,1,診所                ,114,新北市板橋區,3531016335,俊安診所,11.59%,69.0000,4,0,0.4193,0.4553,2022
574,15.0000,1,診所                ,114,新北市中和區,3531044320,友善宜安診所,21.74%,69.0000,4,0,0.4193,0.4553,2022
575,9.0000,1,診所                ,114,新北市蘆洲區,3531142394,超群耳鼻喉科診所,13.24%,68.0000,4,0,0.4193,0.4553,2022
576,13.0000,1,診所                ,114,新北市永和區,3531033470,楊安診所,19.12%,68.0000,4,0,0.4193,0.4553,2022
577,3.0000,1,診所                ,114,新北市樹林區,3531072146,柯盈賢小兒科診所,4.41%,68.0000,4,0,0.4193,0.4553,2022
578,9.0000,1,診所                ,114,新北市三峽區,3531090171,彭耳鼻喉科診所,13.24%,68.0000,4,0,0.4193,0.4553,2022
579,11.0000,1,診所                ,114,新北市樹林區,3531072057,三福診所,16.42%,67.0000,4,0,0.4193,0.4553,2022
580,13.0000,1,診所                ,114,新北市烏來區,3531290028,烏來安泰診所,19.4%,67.0000,4,0,0.4193,0.4553,2022
581,5.0000,1,診所                ,114,新北市五股區,3531151428,信恆診所,7.46%,67.0000,4,0,0.4193,0.4553,2022
582,8.0000,1,診所                ,114,新北市泰山區,3531161666,弘森診所,11.94%,67.0000,4,0,0.4193,0.4553,2022
583,8.0000,1,診所                ,114,新北市土城區,3531131024,王培玲診所,12.31%,65.0000,4,0,0.4193,0.4553,2022
584,15.0000,1,診所                ,114,新北市新店區,3531053838,逸安診所,23.08%,65.0000,4,0,0.4193,0.4553,2022
585,11.0000,1,診所                ,114,新北市蘆洲區,3531140934,張眼科診所,17.19%,64.0000,4,0,0.4193,0.4553,2022
586,7.0000,1,診所                ,114,新北市三重區,3531024775,敦和診所,10.94%,64.0000,4,0,0.4193,0.4553,2022
587,7.0000,1,診所                ,114,新北市深坑區,3531181337,紹善診所,10.94%,64.0000,4,0,0.4193,0.4553,2022
588,4.0000,1,診所                ,114,新北市蘆洲區,3531142090,鴻文耳鼻喉科診所,6.35%,63.0000,4,0,0.4193,0.4553,2022
589,11.0000,1,診所                ,114,新北市板橋區,3531019943,板橋四維親子診所,17.46%,63.0000,4,0,0.4193,0.4553,2022
590,14.0000,1,診所                ,114,新北市三重區,3531026537,三重正義北好評診所,22.22%,63.0000,4,0,0.4193,0.4553,2022
591,6.0000,1,診所                ,114,新北市樹林區,3531072306,安泰診所,9.52%,63.0000,4,0,0.4193,0.4553,2022
592,8.0000,1,診所                ,114,新北市中和區,3531045167,佑欣診所,12.7%,63.0000,4,0,0.4193,0.4553,2022
593,16.0000,1,診所                ,114,新北市新莊區,3531066728,力新診所,25.81%,62.0000,4,0,0.4193,0.4553,2022
594,2.0000,1,診所                ,114,新北市新莊區,3531065883,大方診所,3.23%,62.0000,4,0,0.4193,0.4553,2022
595,11.0000,1,診所                ,114,新北市林口區,3531171966,博思診所,17.74%,62.0000,4,0,0.4193,0.4553,2022
596,16.0000,1,診所                ,114,新北市板橋區,3531011901,陳恩哲小兒科診所,26.23%,61.0000,4,0,0.4193,0.4553,2022
597,13.0000,1,診所                ,114,新北市中和區,3531041838,永康診所,21.31%,61.0000,4,0,0.4193,0.4553,2022
598,11.0000,1,診所                ,114,新北市新莊區,3531063647,幸福小兒科診所,18.03%,61.0000,4,0,0.4193,0.4553,2022
599,7.0000,1,診所                ,114,新北市新莊區,3531065561,育慶小兒科診所,11.48%,61.0000,4,0,0.4193,0.4553,2022
600,7.0000,1,診所                ,114,新北市中和區,3531043976,華欣診所,11.48%,61.0000,4,0,0.4193,0.4553,2022
601,10.0000,1,診所                ,114,新北市林口區,3531170192,捷仁診所,16.39%,61.0000,4,0,0.4193,0.4553,2022
602,14.0000,1,診所                ,114,新北市板橋區,3531011590,姚欽祥外科婦產科診所,23.33%,60.0000,4,0,0.4193,0.4553,2022
603,11.0000,1,診所                ,114,新北市土城區,3531130830,家峰耳鼻喉科診所,18.64%,59.0000,4,0,0.4193,0.4553,2022
604,5.0000,1,診所                ,114,新北市新莊區,3531063861,大益診所,8.47%,59.0000,4,0,0.4193,0.4553,2022
605,18.0000,1,診所                ,114,新北市林口區,3531172070,杏蒔診所,30.51%,59.0000,4,0,0.4193,0.4553,2022
606,5.0000,1,診所                ,114,新北市永和區,3531034066,柯景馨診所,8.62%,58.0000,4,0,0.4193,0.4553,2022
607,8.0000,1,診所                ,114,新北市三峽區,3531091614,一盧診所,13.79%,58.0000,4,0,0.4193,0.4553,2022
608,7.0000,1,診所                ,114,新北市泰山區,3531161648,泰安診所,12.5%,56.0000,4,0,0.4193,0.4553,2022
609,10.0000,1,診所                ,114,新北市蘆洲區,3531142081,聯邦診所,18.18%,55.0000,4,0,0.4193,0.4553,2022
